Batch_ID,Product,Production_Line,Batch_Date,Month_Year,Quarter,Shift,Supervisor,Batch_Size_kg,Raw_Material_Lot,Batch_Status,QC_Release_Date
BCH-2023-0487,Masala Peanuts,Line A,2024-02-19 00:00:00,Feb-2024,Q1-2024,Morning,Meena R.,250.1,RM-2486,Released,2024-02-22 00:00:00
BCH-2023-0488,Tapioca Crisps,Line B,2024-02-20 00:00:00,Feb-2024,Q1-2024,Afternoon,Suresh B.,586.9,RM-2487,Released,2024-02-21 00:00:00
BCH-2023-0489,Jackfruit Chips,Line C,2024-02-21 00:00:00,Feb-2024,Q1-2024,Night,Ramesh K.,578.8,RM-2488,Released,2024-02-24 00:00:00
BCH-2023-0490,Okra Chips,Line D,2024-02-22 00:00:00,Feb-2024,Q1-2024,Morning,Priya S.,591.2,RM-2489,Released,2024-02-24 00:00:00
BCH-2023-0491,Roasted Corn,Line E,2024-02-23 00:00:00,Feb-2024,Q1-2024,Afternoon,Anand M.,294.9,RM-2490,Released,2024-02-25 00:00:00
BCH-2023-0492,Chickpea Snacks,Line F,2024-02-24 00:00:00,Feb-2024,Q1-2024,Night,Sagar A.,583.6,RM-2491,Released,2024-02-26 00:00:00
BCH-2023-0493,Banana Chips,Line A,2024-02-25 00:00:00,Feb-2024,Q1-2024,Morning,Divya N.,397.2,RM-2492,Hold – OOS,
BCH-2023-0494,Sweet Potato Chips,Line B,2024-03-01 00:00:00,Mar-2024,Q1-2024,Afternoon,Karthik V.,495.7,RM-2493,Released,2024-03-03 00:00:00
BCH-2023-0495,Masala Peanuts,Line C,2024-03-02 00:00:00,Mar-2024,Q1-2024,Night,Meena R.,534.6,RM-2494,Rejected,
BCH-2023-0496,Tapioca Crisps,Line D,2024-03-03 00:00:00,Mar-2024,Q1-2024,Morning,Suresh B.,453.1,RM-2495,Released,2024-03-04 00:00:00
BCH-2023-0497,Jackfruit Chips,Line E,2024-03-04 00:00:00,Mar-2024,Q1-2024,Afternoon,Ramesh K.,223.9,RM-2496,Released,2024-03-05 00:00:00
BCH-2023-0498,Okra Chips,Line F,2024-03-06 00:00:00,Mar-2024,Q1-2024,Night,Priya S.,288.2,RM-2497,Released,2024-03-07 00:00:00
BCH-2023-0499,Roasted Corn,Line A,2024-03-07 00:00:00,Mar-2024,Q1-2024,Morning,Anand M.,445.2,RM-2498,Released,2024-03-10 00:00:00
BCH-2023-0500,Chickpea Snacks,Line B,2024-03-08 00:00:00,Mar-2024,Q1-2024,Afternoon,Sagar A.,503.4,RM-2499,Released,2024-03-09 00:00:00
BCH-2023-0501,Banana Chips,Line C,2024-03-11 00:00:00,Mar-2024,Q1-2024,Night,Divya N.,227.2,RM-2500,Released,2024-03-14 00:00:00
BCH-2023-0502,Sweet Potato Chips,Line D,2024-03-12 00:00:00,Mar-2024,Q1-2024,Morning,Karthik V.,454.9,RM-2501,Released,2024-03-14 00:00:00
BCH-2023-0503,Masala Peanuts,Line E,2024-03-14 00:00:00,Mar-2024,Q1-2024,Afternoon,Meena R.,440.8,RM-2502,Released,2024-03-15 00:00:00
BCH-2023-0504,Tapioca Crisps,Line F,2024-03-15 00:00:00,Mar-2024,Q1-2024,Night,Suresh B.,181.5,RM-2503,Released,2024-03-16 00:00:00
BCH-2023-0505,Jackfruit Chips,Line A,2024-03-17 00:00:00,Mar-2024,Q1-2024,Morning,Ramesh K.,301.5,RM-2504,Released,2024-03-18 00:00:00
BCH-2023-0506,Okra Chips,Line B,2024-03-18 00:00:00,Mar-2024,Q1-2024,Afternoon,Priya S.,255.4,RM-2505,Released,2024-03-21 00:00:00
BCH-2023-0507,Roasted Corn,Line C,2024-03-20 00:00:00,Mar-2024,Q1-2024,Night,Anand M.,372.3,RM-2506,Released,2024-03-23 00:00:00
BCH-2023-0508,Chickpea Snacks,Line D,2024-03-23 00:00:00,Mar-2024,Q1-2024,Morning,Sagar A.,362.2,RM-2507,Hold – OOS,
BCH-2023-0509,Banana Chips,Line E,2024-03-28 00:00:00,Mar-2024,Q1-2024,Afternoon,Divya N.,422.0,RM-2508,Released,2024-03-31 00:00:00
BCH-2023-0510,Sweet Potato Chips,Line F,2024-04-02 00:00:00,Apr-2024,Q2-2024,Night,Karthik V.,195.1,RM-2509,Released,2024-04-05 00:00:00
BCH-2023-0511,Masala Peanuts,Line A,2024-04-03 00:00:00,Apr-2024,Q2-2024,Morning,Meena R.,594.9,RM-2510,Released,2024-04-05 00:00:00
BCH-2023-0512,Tapioca Crisps,Line B,2024-04-04 00:00:00,Apr-2024,Q2-2024,Afternoon,Suresh B.,486.6,RM-2511,Released,2024-04-06 00:00:00
BCH-2023-0513,Jackfruit Chips,Line C,2024-04-07 00:00:00,Apr-2024,Q2-2024,Night,Ramesh K.,265.5,RM-2512,Released,2024-04-08 00:00:00
BCH-2023-0514,Okra Chips,Line D,2024-04-10 00:00:00,Apr-2024,Q2-2024,Morning,Priya S.,444.9,RM-2513,Released,2024-04-13 00:00:00
BCH-2023-0515,Roasted Corn,Line E,2024-04-11 00:00:00,Apr-2024,Q2-2024,Afternoon,Anand M.,590.6,RM-2514,Released,2024-04-13 00:00:00
BCH-2023-0516,Chickpea Snacks,Line F,2024-04-12 00:00:00,Apr-2024,Q2-2024,Night,Sagar A.,472.4,RM-2515,Released,2024-04-13 00:00:00
BCH-2023-0517,Banana Chips,Line A,2024-04-13 00:00:00,Apr-2024,Q2-2024,Morning,Divya N.,389.4,RM-2516,Released,2024-04-16 00:00:00
BCH-2023-0518,Sweet Potato Chips,Line B,2024-04-14 00:00:00,Apr-2024,Q2-2024,Afternoon,Karthik V.,224.0,RM-2517,Released,2024-04-15 00:00:00
BCH-2023-0519,Masala Peanuts,Line C,2024-04-15 00:00:00,Apr-2024,Q2-2024,Night,Meena R.,303.2,RM-2518,Released,2024-04-17 00:00:00
BCH-2023-0520,Tapioca Crisps,Line D,2024-04-16 00:00:00,Apr-2024,Q2-2024,Morning,Suresh B.,189.9,RM-2519,Released,2024-04-18 00:00:00
BCH-2023-0521,Jackfruit Chips,Line E,2024-04-17 00:00:00,Apr-2024,Q2-2024,Afternoon,Ramesh K.,512.9,RM-2520,Released,2024-04-20 00:00:00
BCH-2023-0522,Okra Chips,Line F,2024-04-18 00:00:00,Apr-2024,Q2-2024,Night,Priya S.,496.6,RM-2521,Released,2024-04-21 00:00:00
BCH-2023-0523,Roasted Corn,Line A,2024-04-21 00:00:00,Apr-2024,Q2-2024,Morning,Anand M.,205.4,RM-2522,Released,2024-04-23 00:00:00
BCH-2023-0524,Chickpea Snacks,Line B,2024-04-22 00:00:00,Apr-2024,Q2-2024,Afternoon,Sagar A.,196.4,RM-2523,Released,2024-04-25 00:00:00
BCH-2023-0525,Banana Chips,Line C,2024-04-23 00:00:00,Apr-2024,Q2-2024,Night,Divya N.,547.9,RM-2524,Released,2024-04-24 00:00:00
BCH-2023-0526,Sweet Potato Chips,Line D,2024-04-24 00:00:00,Apr-2024,Q2-2024,Morning,Karthik V.,527.3,RM-2525,Released,2024-04-27 00:00:00
BCH-2023-0527,Masala Peanuts,Line E,2024-04-25 00:00:00,Apr-2024,Q2-2024,Afternoon,Meena R.,531.8,RM-2526,Released,2024-04-26 00:00:00
BCH-2023-0528,Tapioca Crisps,Line F,2024-04-26 00:00:00,Apr-2024,Q2-2024,Night,Suresh B.,253.4,RM-2527,Released,2024-04-27 00:00:00
BCH-2023-0529,Jackfruit Chips,Line A,2024-04-27 00:00:00,Apr-2024,Q2-2024,Morning,Ramesh K.,546.0,RM-2528,Released,2024-04-30 00:00:00
BCH-2023-0530,Okra Chips,Line B,2024-04-28 00:00:00,Apr-2024,Q2-2024,Afternoon,Priya S.,293.3,RM-2529,Released,2024-04-29 00:00:00
BCH-2023-0531,Roasted Corn,Line C,2024-04-29 00:00:00,Apr-2024,Q2-2024,Night,Anand M.,181.5,RM-2530,Released,2024-05-01 00:00:00
BCH-2023-0532,Chickpea Snacks,Line D,2024-05-01 00:00:00,May-2024,Q2-2024,Morning,Sagar A.,596.1,RM-2531,Released,2024-05-02 00:00:00
BCH-2023-0533,Banana Chips,Line E,2024-05-02 00:00:00,May-2024,Q2-2024,Afternoon,Divya N.,586.5,RM-2532,Released,2024-05-04 00:00:00
BCH-2023-0534,Sweet Potato Chips,Line F,2024-05-03 00:00:00,May-2024,Q2-2024,Night,Karthik V.,553.5,RM-2533,Released,2024-05-06 00:00:00
BCH-2023-0535,Masala Peanuts,Line A,2024-05-04 00:00:00,May-2024,Q2-2024,Morning,Meena R.,416.1,RM-2534,Released,2024-05-07 00:00:00
BCH-2023-0536,Tapioca Crisps,Line B,2024-05-07 00:00:00,May-2024,Q2-2024,Afternoon,Suresh B.,308.5,RM-2535,Released,2024-05-10 00:00:00
BCH-2023-0537,Jackfruit Chips,Line C,2024-05-08 00:00:00,May-2024,Q2-2024,Night,Ramesh K.,419.1,RM-2536,Released,2024-05-09 00:00:00
BCH-2023-0538,Okra Chips,Line D,2024-05-10 00:00:00,May-2024,Q2-2024,Morning,Priya S.,601.5,RM-2537,Released,2024-05-11 00:00:00
BCH-2023-0539,Roasted Corn,Line E,2024-05-12 00:00:00,May-2024,Q2-2024,Afternoon,Anand M.,324.6,RM-2538,Hold – OOS,
BCH-2023-0540,Chickpea Snacks,Line F,2024-05-13 00:00:00,May-2024,Q2-2024,Night,Sagar A.,488.9,RM-2539,Released,2024-05-15 00:00:00
BCH-2023-0541,Banana Chips,Line A,2024-05-14 00:00:00,May-2024,Q2-2024,Morning,Divya N.,511.9,RM-2540,Released,2024-05-17 00:00:00
BCH-2023-0542,Sweet Potato Chips,Line B,2024-05-15 00:00:00,May-2024,Q2-2024,Afternoon,Karthik V.,333.1,RM-2541,Released,2024-05-16 00:00:00
BCH-2023-0543,Masala Peanuts,Line C,2024-05-16 00:00:00,May-2024,Q2-2024,Night,Meena R.,603.8,RM-2542,Released,2024-05-17 00:00:00
BCH-2023-0544,Tapioca Crisps,Line D,2024-05-17 00:00:00,May-2024,Q2-2024,Morning,Suresh B.,339.7,RM-2543,Released,2024-05-19 00:00:00
BCH-2023-0545,Jackfruit Chips,Line E,2024-05-20 00:00:00,May-2024,Q2-2024,Afternoon,Ramesh K.,388.4,RM-2544,Released,2024-05-22 00:00:00
BCH-2023-0546,Okra Chips,Line F,2024-05-21 00:00:00,May-2024,Q2-2024,Night,Priya S.,465.1,RM-2545,Released,2024-05-24 00:00:00
BCH-2023-0547,Roasted Corn,Line A,2024-05-22 00:00:00,May-2024,Q2-2024,Morning,Anand M.,449.9,RM-2546,Released,2024-05-23 00:00:00
BCH-2023-0548,Chickpea Snacks,Line B,2024-05-23 00:00:00,May-2024,Q2-2024,Afternoon,Sagar A.,542.9,RM-2547,Released,2024-05-26 00:00:00
BCH-2023-0549,Banana Chips,Line C,2024-05-24 00:00:00,May-2024,Q2-2024,Night,Divya N.,612.9,RM-2548,Released,2024-05-26 00:00:00
BCH-2023-0550,Sweet Potato Chips,Line D,2024-05-25 00:00:00,May-2024,Q2-2024,Morning,Karthik V.,560.7,RM-2549,Released,2024-05-26 00:00:00
BCH-2023-0551,Masala Peanuts,Line E,2024-05-26 00:00:00,May-2024,Q2-2024,Afternoon,Meena R.,293.8,RM-2550,Hold – OOS,
BCH-2023-0552,Tapioca Crisps,Line F,2024-05-28 00:00:00,May-2024,Q2-2024,Night,Suresh B.,601.3,RM-2551,Released,2024-05-31 00:00:00
BCH-2023-0553,Jackfruit Chips,Line A,2024-05-29 00:00:00,May-2024,Q2-2024,Morning,Ramesh K.,218.7,RM-2552,Released,2024-06-01 00:00:00
BCH-2023-0554,Okra Chips,Line B,2024-05-31 00:00:00,May-2024,Q2-2024,Afternoon,Priya S.,313.5,RM-2553,Released,2024-06-02 00:00:00
BCH-2023-0555,Roasted Corn,Line C,2024-06-01 00:00:00,Jun-2024,Q2-2024,Night,Anand M.,465.8,RM-2554,Hold – OOS,
BCH-2023-0556,Chickpea Snacks,Line D,2024-06-02 00:00:00,Jun-2024,Q2-2024,Morning,Sagar A.,494.7,RM-2555,Hold – OOS,
BCH-2023-0557,Banana Chips,Line E,2024-06-03 00:00:00,Jun-2024,Q2-2024,Afternoon,Divya N.,605.1,RM-2556,Released,2024-06-05 00:00:00
BCH-2023-0558,Sweet Potato Chips,Line F,2024-06-04 00:00:00,Jun-2024,Q2-2024,Night,Karthik V.,527.6,RM-2557,Released,2024-06-05 00:00:00
BCH-2023-0559,Masala Peanuts,Line A,2024-06-07 00:00:00,Jun-2024,Q2-2024,Morning,Meena R.,619.1,RM-2558,Hold – OOS,
BCH-2023-0560,Tapioca Crisps,Line B,2024-06-08 00:00:00,Jun-2024,Q2-2024,Afternoon,Suresh B.,286.8,RM-2559,Hold – OOS,
BCH-2023-0561,Jackfruit Chips,Line C,2024-06-09 00:00:00,Jun-2024,Q2-2024,Night,Ramesh K.,449.2,RM-2560,Rejected,
BCH-2023-0562,Okra Chips,Line D,2024-06-10 00:00:00,Jun-2024,Q2-2024,Morning,Priya S.,329.1,RM-2561,Hold – OOS,
BCH-2023-0563,Roasted Corn,Line E,2024-06-11 00:00:00,Jun-2024,Q2-2024,Afternoon,Anand M.,507.6,RM-2562,Rejected,
BCH-2023-0564,Chickpea Snacks,Line F,2024-06-16 00:00:00,Jun-2024,Q2-2024,Night,Sagar A.,294.6,RM-2563,Released,2024-06-18 00:00:00
BCH-2023-0565,Banana Chips,Line A,2024-06-17 00:00:00,Jun-2024,Q2-2024,Morning,Divya N.,616.2,RM-2564,Hold – OOS,
BCH-2023-0566,Sweet Potato Chips,Line B,2024-06-18 00:00:00,Jun-2024,Q2-2024,Afternoon,Karthik V.,592.7,RM-2565,Released,2024-06-20 00:00:00
BCH-2023-0567,Masala Peanuts,Line C,2024-06-19 00:00:00,Jun-2024,Q2-2024,Night,Meena R.,278.1,RM-2566,Released,2024-06-22 00:00:00
BCH-2023-0568,Tapioca Crisps,Line D,2024-06-21 00:00:00,Jun-2024,Q2-2024,Morning,Suresh B.,616.7,RM-2567,Hold – OOS,
BCH-2023-0569,Jackfruit Chips,Line E,2024-06-28 00:00:00,Jun-2024,Q2-2024,Afternoon,Ramesh K.,232.3,RM-2568,Released,2024-07-01 00:00:00
BCH-2023-0570,Okra Chips,Line F,2024-07-03 00:00:00,Jul-2024,Q3-2024,Night,Priya S.,308.8,RM-2569,Released,2024-07-05 00:00:00
BCH-2023-0571,Roasted Corn,Line A,2024-07-06 00:00:00,Jul-2024,Q3-2024,Morning,Anand M.,425.9,RM-2570,Released,2024-07-08 00:00:00
BCH-2023-0572,Chickpea Snacks,Line B,2024-07-07 00:00:00,Jul-2024,Q3-2024,Afternoon,Sagar A.,437.0,RM-2571,Released,2024-07-09 00:00:00
BCH-2023-0573,Banana Chips,Line C,2024-07-10 00:00:00,Jul-2024,Q3-2024,Night,Divya N.,474.9,RM-2572,Released,2024-07-13 00:00:00
BCH-2023-0574,Sweet Potato Chips,Line D,2024-07-15 00:00:00,Jul-2024,Q3-2024,Morning,Karthik V.,248.7,RM-2573,Released,2024-07-18 00:00:00
BCH-2023-0575,Masala Peanuts,Line E,2024-07-16 00:00:00,Jul-2024,Q3-2024,Afternoon,Meena R.,297.2,RM-2574,Released,2024-07-18 00:00:00
BCH-2023-0576,Tapioca Crisps,Line F,2024-07-17 00:00:00,Jul-2024,Q3-2024,Night,Suresh B.,478.5,RM-2575,Hold – OOS,
BCH-2023-0577,Jackfruit Chips,Line A,2024-07-18 00:00:00,Jul-2024,Q3-2024,Morning,Ramesh K.,225.1,RM-2576,Released,2024-07-20 00:00:00
BCH-2023-0578,Okra Chips,Line B,2024-07-19 00:00:00,Jul-2024,Q3-2024,Afternoon,Priya S.,416.2,RM-2577,Released,2024-07-20 00:00:00
BCH-2023-0579,Roasted Corn,Line C,2024-07-22 00:00:00,Jul-2024,Q3-2024,Night,Anand M.,545.3,RM-2578,Released,2024-07-24 00:00:00
BCH-2023-0580,Chickpea Snacks,Line D,2024-07-24 00:00:00,Jul-2024,Q3-2024,Morning,Sagar A.,419.9,RM-2579,Released,2024-07-26 00:00:00
BCH-2023-0581,Banana Chips,Line E,2024-07-25 00:00:00,Jul-2024,Q3-2024,Afternoon,Divya N.,388.9,RM-2580,Released,2024-07-26 00:00:00
BCH-2023-0582,Sweet Potato Chips,Line F,2024-07-27 00:00:00,Jul-2024,Q3-2024,Night,Karthik V.,577.3,RM-2581,Hold – OOS,
BCH-2023-0583,Masala Peanuts,Line A,2024-07-29 00:00:00,Jul-2024,Q3-2024,Morning,Meena R.,343.5,RM-2582,Released,2024-07-31 00:00:00
BCH-2023-0584,Tapioca Crisps,Line B,2024-07-31 00:00:00,Jul-2024,Q3-2024,Afternoon,Suresh B.,602.9,RM-2583,Released,2024-08-03 00:00:00
BCH-2023-0585,Jackfruit Chips,Line C,2024-08-01 00:00:00,Aug-2024,Q3-2024,Night,Ramesh K.,307.2,RM-2584,Released,2024-08-03 00:00:00
BCH-2023-0586,Okra Chips,Line D,2024-08-02 00:00:00,Aug-2024,Q3-2024,Morning,Priya S.,314.1,RM-2585,Released,2024-08-05 00:00:00
BCH-2023-0587,Roasted Corn,Line E,2024-08-03 00:00:00,Aug-2024,Q3-2024,Afternoon,Anand M.,528.1,RM-2586,Hold – OOS,
BCH-2023-0588,Chickpea Snacks,Line F,2024-08-04 00:00:00,Aug-2024,Q3-2024,Night,Sagar A.,360.8,RM-2587,Released,2024-08-06 00:00:00
BCH-2023-0589,Banana Chips,Line A,2024-08-06 00:00:00,Aug-2024,Q3-2024,Morning,Divya N.,325.9,RM-2588,Hold – OOS,
BCH-2023-0590,Sweet Potato Chips,Line B,2024-08-09 00:00:00,Aug-2024,Q3-2024,Afternoon,Karthik V.,387.1,RM-2589,Released,2024-08-12 00:00:00
BCH-2023-0591,Masala Peanuts,Line C,2024-08-10 00:00:00,Aug-2024,Q3-2024,Night,Meena R.,544.9,RM-2590,Hold – OOS,
BCH-2023-0592,Tapioca Crisps,Line D,2024-08-11 00:00:00,Aug-2024,Q3-2024,Morning,Suresh B.,308.9,RM-2591,Hold – OOS,
BCH-2023-0593,Jackfruit Chips,Line E,2024-08-13 00:00:00,Aug-2024,Q3-2024,Afternoon,Ramesh K.,596.8,RM-2592,Released,2024-08-14 00:00:00
BCH-2023-0594,Okra Chips,Line F,2024-08-16 00:00:00,Aug-2024,Q3-2024,Night,Priya S.,267.9,RM-2593,Released,2024-08-18 00:00:00
BCH-2023-0595,Roasted Corn,Line A,2024-08-17 00:00:00,Aug-2024,Q3-2024,Morning,Anand M.,512.6,RM-2594,Released,2024-08-20 00:00:00
BCH-2023-0596,Chickpea Snacks,Line B,2024-08-22 00:00:00,Aug-2024,Q3-2024,Afternoon,Sagar A.,205.0,RM-2595,Released,2024-08-25 00:00:00
BCH-2023-0597,Banana Chips,Line C,2024-08-23 00:00:00,Aug-2024,Q3-2024,Night,Divya N.,470.3,RM-2596,Hold – OOS,
BCH-2023-0598,Sweet Potato Chips,Line D,2024-08-24 00:00:00,Aug-2024,Q3-2024,Morning,Karthik V.,264.9,RM-2597,Released,2024-08-25 00:00:00
BCH-2023-0599,Masala Peanuts,Line E,2024-08-27 00:00:00,Aug-2024,Q3-2024,Afternoon,Meena R.,355.0,RM-2598,Released,2024-08-28 00:00:00
BCH-2023-0600,Tapioca Crisps,Line F,2024-09-01 00:00:00,Sep-2024,Q3-2024,Night,Suresh B.,604.7,RM-2599,Hold – OOS,
BCH-2023-0601,Jackfruit Chips,Line A,2024-09-02 00:00:00,Sep-2024,Q3-2024,Morning,Ramesh K.,568.7,RM-2600,Hold – OOS,
BCH-2023-0602,Okra Chips,Line B,2024-09-04 00:00:00,Sep-2024,Q3-2024,Afternoon,Priya S.,209.1,RM-2601,Released,2024-09-06 00:00:00
BCH-2023-0603,Roasted Corn,Line C,2024-09-09 00:00:00,Sep-2024,Q3-2024,Night,Anand M.,591.9,RM-2602,Released,2024-09-12 00:00:00
BCH-2023-0604,Chickpea Snacks,Line D,2024-09-10 00:00:00,Sep-2024,Q3-2024,Morning,Sagar A.,219.1,RM-2603,Released,2024-09-13 00:00:00
BCH-2023-0605,Banana Chips,Line E,2024-09-11 00:00:00,Sep-2024,Q3-2024,Afternoon,Divya N.,263.9,RM-2604,Released,2024-09-13 00:00:00
BCH-2023-0606,Sweet Potato Chips,Line F,2024-09-12 00:00:00,Sep-2024,Q3-2024,Night,Karthik V.,416.0,RM-2605,Released,2024-09-13 00:00:00
BCH-2023-0607,Masala Peanuts,Line A,2024-09-13 00:00:00,Sep-2024,Q3-2024,Morning,Meena R.,393.2,RM-2606,Released,2024-09-14 00:00:00
BCH-2023-0608,Tapioca Crisps,Line B,2024-09-14 00:00:00,Sep-2024,Q3-2024,Afternoon,Suresh B.,210.0,RM-2607,Released,2024-09-15 00:00:00
BCH-2023-0609,Jackfruit Chips,Line C,2024-09-15 00:00:00,Sep-2024,Q3-2024,Night,Ramesh K.,462.2,RM-2608,Released,2024-09-18 00:00:00
BCH-2023-0610,Okra Chips,Line D,2024-09-16 00:00:00,Sep-2024,Q3-2024,Morning,Priya S.,294.5,RM-2609,Released,2024-09-19 00:00:00
BCH-2023-0611,Roasted Corn,Line E,2024-09-17 00:00:00,Sep-2024,Q3-2024,Afternoon,Anand M.,609.1,RM-2610,Released,2024-09-18 00:00:00
BCH-2023-0612,Chickpea Snacks,Line F,2024-09-19 00:00:00,Sep-2024,Q3-2024,Night,Sagar A.,344.7,RM-2611,Released,2024-09-21 00:00:00
BCH-2023-0613,Banana Chips,Line A,2024-09-20 00:00:00,Sep-2024,Q3-2024,Morning,Divya N.,191.1,RM-2612,Released,2024-09-21 00:00:00
BCH-2023-0614,Sweet Potato Chips,Line B,2024-09-25 00:00:00,Sep-2024,Q3-2024,Afternoon,Karthik V.,393.3,RM-2613,Released,2024-09-27 00:00:00
BCH-2023-0615,Masala Peanuts,Line C,2024-10-02 00:00:00,Oct-2024,Q4-2024,Night,Meena R.,426.5,RM-2614,Released,2024-10-04 00:00:00
BCH-2023-0616,Tapioca Crisps,Line D,2024-10-03 00:00:00,Oct-2024,Q4-2024,Morning,Suresh B.,266.6,RM-2615,Released,2024-10-04 00:00:00
BCH-2023-0617,Jackfruit Chips,Line E,2024-10-04 00:00:00,Oct-2024,Q4-2024,Afternoon,Ramesh K.,315.2,RM-2616,Released,2024-10-05 00:00:00
BCH-2023-0618,Okra Chips,Line F,2024-10-05 00:00:00,Oct-2024,Q4-2024,Night,Priya S.,474.7,RM-2617,Released,2024-10-07 00:00:00
BCH-2023-0619,Roasted Corn,Line A,2024-10-06 00:00:00,Oct-2024,Q4-2024,Morning,Anand M.,540.0,RM-2618,Rejected,
BCH-2023-0620,Chickpea Snacks,Line B,2024-10-07 00:00:00,Oct-2024,Q4-2024,Afternoon,Sagar A.,489.8,RM-2619,Released,2024-10-09 00:00:00
BCH-2023-0621,Banana Chips,Line C,2024-10-08 00:00:00,Oct-2024,Q4-2024,Night,Divya N.,412.2,RM-2620,Released,2024-10-09 00:00:00
BCH-2023-0622,Sweet Potato Chips,Line D,2024-10-10 00:00:00,Oct-2024,Q4-2024,Morning,Karthik V.,400.6,RM-2621,Released,2024-10-12 00:00:00
BCH-2023-0623,Masala Peanuts,Line E,2024-10-11 00:00:00,Oct-2024,Q4-2024,Afternoon,Meena R.,522.3,RM-2622,Released,2024-10-13 00:00:00
BCH-2023-0624,Tapioca Crisps,Line F,2024-10-14 00:00:00,Oct-2024,Q4-2024,Night,Suresh B.,194.3,RM-2623,Released,2024-10-16 00:00:00
BCH-2023-0625,Jackfruit Chips,Line A,2024-10-15 00:00:00,Oct-2024,Q4-2024,Morning,Ramesh K.,218.8,RM-2624,Released,2024-10-17 00:00:00
BCH-2023-0626,Okra Chips,Line B,2024-10-16 00:00:00,Oct-2024,Q4-2024,Afternoon,Priya S.,470.6,RM-2625,Released,2024-10-19 00:00:00
BCH-2023-0627,Roasted Corn,Line C,2024-10-19 00:00:00,Oct-2024,Q4-2024,Night,Anand M.,259.2,RM-2626,Released,2024-10-21 00:00:00
BCH-2023-0628,Chickpea Snacks,Line D,2024-10-20 00:00:00,Oct-2024,Q4-2024,Morning,Sagar A.,503.7,RM-2627,Released,2024-10-23 00:00:00
BCH-2023-0629,Banana Chips,Line E,2024-10-21 00:00:00,Oct-2024,Q4-2024,Afternoon,Divya N.,584.7,RM-2628,Released,2024-10-24 00:00:00
BCH-2023-0630,Sweet Potato Chips,Line F,2024-10-22 00:00:00,Oct-2024,Q4-2024,Night,Karthik V.,189.4,RM-2629,Hold – OOS,
BCH-2023-0631,Masala Peanuts,Line A,2024-10-23 00:00:00,Oct-2024,Q4-2024,Morning,Meena R.,478.3,RM-2630,Released,2024-10-24 00:00:00
BCH-2023-0632,Tapioca Crisps,Line B,2024-10-24 00:00:00,Oct-2024,Q4-2024,Afternoon,Suresh B.,583.4,RM-2631,Hold – OOS,
BCH-2023-0633,Jackfruit Chips,Line C,2024-10-26 00:00:00,Oct-2024,Q4-2024,Night,Ramesh K.,228.8,RM-2632,Released,2024-10-29 00:00:00
BCH-2023-0634,Okra Chips,Line D,2024-10-28 00:00:00,Oct-2024,Q4-2024,Morning,Priya S.,517.7,RM-2633,Released,2024-10-29 00:00:00
BCH-2023-0635,Roasted Corn,Line E,2024-10-29 00:00:00,Oct-2024,Q4-2024,Afternoon,Anand M.,360.2,RM-2634,Released,2024-10-30 00:00:00
BCH-2023-0636,Chickpea Snacks,Line F,2024-10-30 00:00:00,Oct-2024,Q4-2024,Night,Sagar A.,290.4,RM-2635,Hold – OOS,
BCH-2023-0637,Banana Chips,Line A,2024-10-31 00:00:00,Oct-2024,Q4-2024,Morning,Divya N.,438.5,RM-2636,Released,2024-11-01 00:00:00
BCH-2023-0638,Sweet Potato Chips,Line B,2024-11-02 00:00:00,Nov-2024,Q4-2024,Afternoon,Karthik V.,242.8,RM-2637,Released,2024-11-05 00:00:00
BCH-2023-0639,Masala Peanuts,Line C,2024-11-04 00:00:00,Nov-2024,Q4-2024,Night,Meena R.,187.4,RM-2638,Released,2024-11-05 00:00:00
BCH-2023-0640,Tapioca Crisps,Line D,2024-11-05 00:00:00,Nov-2024,Q4-2024,Morning,Suresh B.,560.1,RM-2639,Released,2024-11-07 00:00:00
BCH-2023-0641,Jackfruit Chips,Line E,2024-11-06 00:00:00,Nov-2024,Q4-2024,Afternoon,Ramesh K.,451.1,RM-2640,Released,2024-11-09 00:00:00
BCH-2023-0642,Okra Chips,Line F,2024-11-08 00:00:00,Nov-2024,Q4-2024,Night,Priya S.,555.7,RM-2641,Released,2024-11-11 00:00:00
BCH-2023-0643,Roasted Corn,Line A,2024-11-09 00:00:00,Nov-2024,Q4-2024,Morning,Anand M.,356.6,RM-2642,Released,2024-11-11 00:00:00
BCH-2023-0644,Chickpea Snacks,Line B,2024-11-10 00:00:00,Nov-2024,Q4-2024,Afternoon,Sagar A.,207.7,RM-2643,Released,2024-11-13 00:00:00
BCH-2023-0645,Banana Chips,Line C,2024-11-11 00:00:00,Nov-2024,Q4-2024,Night,Divya N.,212.1,RM-2644,Released,2024-11-12 00:00:00
BCH-2023-0646,Sweet Potato Chips,Line D,2024-11-16 00:00:00,Nov-2024,Q4-2024,Morning,Karthik V.,427.2,RM-2645,Released,2024-11-19 00:00:00
BCH-2023-0647,Masala Peanuts,Line E,2024-11-17 00:00:00,Nov-2024,Q4-2024,Afternoon,Meena R.,225.1,RM-2646,Released,2024-11-18 00:00:00
BCH-2023-0648,Tapioca Crisps,Line F,2024-11-19 00:00:00,Nov-2024,Q4-2024,Night,Suresh B.,463.6,RM-2647,Released,2024-11-20 00:00:00
